,2,5,10,16,25,50
Linear_reg_x,0.15,0.13,0.12,0.0,0.0,0.0
Linear_reg_y,0.15,0.13,0.12,0.47,0.53,0.7
Double_reg,0.15,0.13,0.12,0.09,0.13,0.07
Linear_reg_x_z,0.0,0.0,0.0,0.0,0.0,0.0
Linear_reg_y_z,0.93,0.97,0.97,0.97,0.97,0.97
Double_reg_z,0.11,0.12,0.13,0.13,0.13,0.13
