,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,1.0,1.0,1.0,0.51,0.48,0.02
Double_reg,1.0,1.0,1.0,1.0,1.0,0.97
Linear_reg_x_z,0.47,0.65,0.74,0.74,0.74,0.74
Linear_reg_y_z,0.0,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.07,0.09,0.13,0.13,0.13,0.13
