,2,5,10,16,25,50
Linear_reg_x,1.0,0.95,0.86,0.97,0.89,0.9
Linear_reg_y,1.0,0.95,0.86,0.97,0.89,0.9
Double_reg,1.0,0.98,0.9,0.98,0.92,0.93
Linear_reg_x_z,0.92,0.99,0.98,0.98,0.98,0.98
Linear_reg_y_z,0.87,0.99,0.98,0.98,0.98,0.98
Double_reg_z,0.9,1.0,0.99,0.99,0.99,0.99
