,2,5,10,16,25,50
Linear_reg_x,0.51,0.79,0.96,0.91,0.96,0.97
Linear_reg_y,0.51,0.79,0.96,0.96,0.97,0.97
Double_reg,0.51,0.79,0.96,0.95,0.96,0.97
Linear_reg_x_z,0.46,0.83,0.97,0.97,0.97,0.97
Linear_reg_y_z,0.51,0.85,0.97,0.97,0.97,0.97
Double_reg_z,0.49,0.85,0.97,0.97,0.97,0.97
