,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,0.99,0.48,0.22,0.11
Linear_reg_y,1.0,1.0,0.99,0.86,0.49,0.23
Double_reg,1.0,1.0,0.99,0.72,0.37,0.16
Linear_reg_x_z,0.04,0.04,0.06,0.06,0.06,0.06
Linear_reg_y_z,0.09,0.15,0.16,0.16,0.16,0.16
Double_reg_z,0.06,0.09,0.1,0.1,0.1,0.1
