,2,5,10,16,25,50
Linear_reg_x,0.97,0.95,0.87,0.83,0.79,0.73
Linear_reg_y,0.97,0.95,0.87,0.99,0.94,0.91
Double_reg,0.97,0.97,0.89,0.99,0.94,0.94
Linear_reg_x_z,0.6,0.71,0.68,0.68,0.68,0.68
Linear_reg_y_z,1.0,1.0,1.0,1.0,1.0,1.0
Double_reg_z,1.0,1.0,1.0,1.0,1.0,1.0
