,2,5,10,16,25,50
Linear_reg_x,0.71,0.93,0.74,0.26,0.2,0.16
Linear_reg_y,0.71,0.93,0.74,0.03,0.01,0.0
Double_reg,0.71,0.93,0.74,0.15,0.1,0.05
Linear_reg_x_z,0.07,0.1,0.12,0.12,0.12,0.12
Linear_reg_y_z,0.04,0.04,0.0,0.0,0.0,0.0
Double_reg_z,0.05,0.06,0.06,0.06,0.06,0.06
