,2,5,10,16,25,50
Linear_reg_x,0.4,0.72,0.94,0.9,0.91,0.9
Linear_reg_y,0.4,0.72,0.94,0.87,0.87,0.87
Double_reg,0.4,0.72,0.84,0.76,0.77,0.78
Linear_reg_x_z,0.38,0.69,0.89,0.89,0.89,0.89
Linear_reg_y_z,0.34,0.65,0.87,0.87,0.87,0.87
Double_reg_z,0.34,0.64,0.75,0.75,0.75,0.75
