,2,5,10,16,25,50
Linear_reg_x,0.52,0.89,0.99,0.99,0.99,0.99
Linear_reg_y,0.52,0.89,0.99,0.99,0.99,0.99
Double_reg,0.52,0.89,0.99,0.99,0.99,0.99
Linear_reg_x_z,0.48,0.89,0.99,0.99,0.99,0.99
Linear_reg_y_z,0.52,0.89,0.99,0.99,0.99,0.99
Double_reg_z,0.51,0.9,0.99,0.99,0.99,0.99
