,2,5,10,16,25,50
Cor_kernel,0.0,0.02,0.19,0.15,0.1,0.08
Linear_reg_x,0.94,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,0.94,1.0,1.0,1.0,1.0,1.0
Double_reg,0.94,1.0,1.0,1.0,1.0,1.0
Linear_reg_x_z,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.7,0.95,1.0,1.0,1.0,1.0
Double_reg_z,0.98,1.0,1.0,1.0,1.0,1.0
