,2,5,10,16,25,50
Linear_reg_x,0.27,0.32,0.28,0.22,0.2,0.18
Linear_reg_y,0.27,0.32,0.28,0.34,0.34,0.36
Double_reg,0.27,0.32,0.28,0.29,0.29,0.29
Linear_reg_x_z,0.22,0.22,0.18,0.18,0.18,0.18
Linear_reg_y_z,0.33,0.37,0.36,0.36,0.36,0.36
Double_reg_z,0.27,0.34,0.29,0.29,0.29,0.29
