,2,5,10,16,25,50
Linear_reg_x,0.31,0.68,0.83,0.19,0.14,0.13
Linear_reg_y,0.31,0.68,0.83,0.28,0.2,0.18
Double_reg,0.31,0.68,0.83,0.23,0.19,0.17
Linear_reg_x_z,0.06,0.02,0.03,0.03,0.03,0.03
Linear_reg_y_z,0.08,0.04,0.06,0.06,0.06,0.06
Double_reg_z,0.07,0.02,0.04,0.04,0.04,0.04
