,2,5,10,16,25,50
Cor_kernel,0.0,0.0,0.07,0.09,0.11,0.01
Linear_reg_x,0.12,0.17,0.11,0.08,0.1,0.08
Linear_reg_y,0.12,0.17,0.11,0.07,0.09,0.08
Double_reg,0.12,0.17,0.11,0.08,0.09,0.08
Linear_reg_x_z,1.0,0.71,0.16,0.14,0.09,0.07
Linear_reg_y_z,0.84,0.34,0.08,0.06,0.07,0.07
Double_reg_z,1.0,0.52,0.13,0.1,0.06,0.07
