,2,5,10,16,25,50
Linear_reg_x,0.12,0.15,0.21,0.17,0.17,0.15
Linear_reg_y,0.12,0.15,0.21,0.15,0.17,0.14
Double_reg,0.12,0.15,0.21,0.15,0.19,0.14
Linear_reg_x_z,0.09,0.13,0.14,0.14,0.14,0.14
Linear_reg_y_z,0.08,0.12,0.14,0.14,0.14,0.14
Double_reg_z,0.08,0.12,0.13,0.13,0.13,0.13
