,2,5,10,16,25,50
Linear_reg_x,0.05,0.05,0.0,0.01,0.0,0.01
Linear_reg_y,0.05,0.05,0.0,0.01,0.0,0.01
Double_reg,0.05,0.05,0.0,0.01,0.0,0.01
Linear_reg_x_z,0.02,0.04,0.01,0.01,0.01,0.01
Linear_reg_y_z,0.02,0.05,0.01,0.01,0.01,0.01
Double_reg_z,0.02,0.05,0.01,0.01,0.01,0.01
