,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,1.0,1.0,1.0,0.91,0.92,0.88
Double_reg,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_x_z,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.98,0.98,0.86,0.86,0.86,0.86
Double_reg_z,1.0,1.0,1.0,1.0,1.0,1.0
