,2,5,10,16,25,50
Linear_reg_x,0.1,0.15,0.23,0.24,0.24,0.25
Linear_reg_y,0.1,0.15,0.23,0.24,0.24,0.25
Double_reg,0.1,0.15,0.23,0.24,0.24,0.25
Linear_reg_x_z,0.09,0.17,0.25,0.25,0.25,0.25
Linear_reg_y_z,0.09,0.16,0.25,0.25,0.25,0.25
Double_reg_z,0.09,0.17,0.25,0.25,0.25,0.25
