,2,5,10,16,25,50
Linear_reg_x,0.38,0.7,0.84,0.87,0.74,0.61
Linear_reg_y,0.38,0.7,0.84,0.04,0.0,0.0
Double_reg,0.38,0.7,0.84,0.52,0.24,0.08
Linear_reg_x_z,0.37,0.51,0.62,0.62,0.62,0.62
Linear_reg_y_z,0.0,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.05,0.1,0.12,0.12,0.12,0.12
