,2,5,10,16,25,50
Linear_reg_x,0.82,1.0,0.98,0.55,0.47,0.32
Linear_reg_y,0.82,1.0,0.98,0.91,0.76,0.47
Double_reg,0.82,1.0,0.98,0.81,0.64,0.38
Linear_reg_x_z,0.03,0.07,0.02,0.02,0.02,0.02
Linear_reg_y_z,0.07,0.1,0.1,0.1,0.1,0.1
Double_reg_z,0.05,0.08,0.07,0.07,0.07,0.07
