,2,5,10,16,25,50
Linear_reg_x,0.05,0.08,0.23,0.25,0.25,0.24
Linear_reg_y,0.05,0.08,0.23,0.25,0.26,0.26
Double_reg,0.05,0.08,0.23,0.25,0.26,0.26
Linear_reg_x_z,0.06,0.1,0.25,0.25,0.25,0.25
Linear_reg_y_z,0.08,0.11,0.26,0.26,0.26,0.26
Double_reg_z,0.07,0.1,0.25,0.25,0.25,0.25
