,2,5,10,16,25,50
Linear_reg_x,0.96,1.0,0.97,0.57,0.4,0.3
Linear_reg_y,0.96,1.0,0.97,0.93,0.77,0.49
Double_reg,0.96,1.0,0.97,0.82,0.58,0.38
Linear_reg_x_z,0.06,0.08,0.02,0.02,0.02,0.02
Linear_reg_y_z,0.09,0.11,0.12,0.12,0.12,0.12
Double_reg_z,0.08,0.1,0.08,0.08,0.08,0.08
