,2,5,10,16,25,50
Linear_reg_x,0.98,1.0,0.98,0.37,0.26,0.06
Linear_reg_y,0.98,1.0,0.98,0.98,0.94,0.86
Double_reg,0.98,1.0,0.98,0.96,0.82,0.65
Linear_reg_x_z,0.11,0.02,0.03,0.03,0.03,0.03
Linear_reg_y_z,0.67,0.76,0.92,0.92,0.92,0.92
Double_reg_z,0.23,0.27,0.62,0.62,0.62,0.62
