,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.06,0.07
Linear_reg_x,0.05,0.06,0.04,0.04,0.04
Linear_reg_y,0.05,0.05,0.04,0.01,0.01
Double_reg,0.06,0.06,0.04,0.01,0.01
double_Cor_kernel,0.0,0.01,0.0,0.0,0.01
Linear_reg_x_sub,0.13,0.04,0.03,0.04,0.04
Linear_reg_y_sub,0.0,0.02,0.01,0.03,0.04
Double_reg_sub,0.03,0.04,0.03,0.04,0.04
