,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.06
Linear_reg_x,0.08,0.13,0.12,0.17,0.17
Linear_reg_y,0.05,0.06,0.05,0.03,0.03
Double_reg,0.08,0.08,0.03,0.06,0.06
double_Cor_kernel,0.0,0.0,0.0,0.0,0.01
Linear_reg_x_sub,0.05,0.11,0.1,0.1,0.1
Linear_reg_y_sub,0.03,0.03,0.02,0.02,0.02
Double_reg_sub,0.05,0.07,0.03,0.03,0.03
