,2,4,6,10,25
Cor_kernel,0.0,0.0,0.02,0.0,0.03
Linear_reg_x,0.14,0.21,0.19,0.17,0.17
Linear_reg_y,0.07,0.06,0.04,0.01,0.01
Double_reg,0.12,0.13,0.11,0.06,0.06
double_Cor_kernel,0.0,0.0,0.01,0.0,0.0
Linear_reg_x_sub,0.49,0.24,0.2,0.12,0.09
Linear_reg_y_sub,0.01,0.03,0.04,0.07,0.08
Double_reg_sub,0.13,0.12,0.07,0.09,0.08
