,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.04
Linear_reg_x,0.08,0.2,0.26,0.32,0.32
Linear_reg_y,0.04,0.04,0.05,0.01,0.01
Double_reg,0.07,0.13,0.14,0.15,0.15
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.0,0.03,0.08,0.22,0.22
Linear_reg_y_sub,0.0,0.0,0.01,0.01,0.01
Double_reg_sub,0.0,0.0,0.03,0.05,0.05
