,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.03,0.01
Linear_reg_x,0.15,0.22,0.21,0.33,0.33
Linear_reg_y,0.07,0.04,0.01,0.01,0.01
Double_reg,0.1,0.14,0.08,0.12,0.12
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.42,0.19,0.11,0.11,0.02
Linear_reg_y_sub,0.01,0.06,0.06,0.09,0.02
Double_reg_sub,0.08,0.11,0.06,0.09,0.02
