,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.03
Linear_reg_x,0.09,0.19,0.24,0.24,0.24
Linear_reg_y,0.09,0.18,0.23,0.24,0.24
Double_reg,0.09,0.19,0.24,0.24,0.24
double_Cor_kernel,0.0,0.0,0.0,0.01,0.0
Linear_reg_x_sub,0.19,0.2,0.24,0.29,0.34
Linear_reg_y_sub,0.16,0.2,0.24,0.28,0.34
Double_reg_sub,0.18,0.2,0.24,0.28,0.34
