,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.01
Linear_reg_x,0.14,0.19,0.18,0.2,0.2
Linear_reg_y,0.09,0.14,0.05,0.06,0.06
Double_reg,0.02,0.04,0.1,0.09,0.09
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.1,0.18,0.1,0.21,0.21
Linear_reg_y_sub,0.08,0.1,0.04,0.05,0.05
Double_reg_sub,0.02,0.04,0.04,0.09,0.09
