,2,4,6,10,25
Cor_kernel,0.0,0.02,0.03,0.05,0.04
Linear_reg_x,0.07,0.05,0.09,0.08,0.08
Linear_reg_y,0.07,0.05,0.08,0.07,0.07
Double_reg,0.07,0.05,0.08,0.08,0.08
double_Cor_kernel,0.0,0.03,0.03,0.07,0.0
Linear_reg_x_sub,0.09,0.09,0.09,0.04,0.05
Linear_reg_y_sub,0.09,0.09,0.08,0.04,0.05
Double_reg_sub,0.09,0.09,0.09,0.04,0.05
