,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.03
Linear_reg_x,0.17,0.23,0.25,0.27,0.27
Linear_reg_y,0.05,0.05,0.01,0.01,0.01
Double_reg,0.15,0.19,0.25,0.23,0.23
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.05,0.07,0.11,0.21,0.21
Linear_reg_y_sub,0.02,0.01,0.02,0.01,0.01
Double_reg_sub,0.04,0.06,0.07,0.12,0.12
