,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.05
Linear_reg_x,0.08,0.12,0.15,0.19,0.19
Linear_reg_y,0.08,0.11,0.15,0.18,0.18
Double_reg,0.08,0.12,0.15,0.18,0.18
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.15,0.13,0.16,0.2,0.22
Linear_reg_y_sub,0.1,0.12,0.16,0.2,0.22
Double_reg_sub,0.11,0.12,0.16,0.2,0.22
