,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.02,0.03
Linear_reg_x,0.06,0.06,0.09,0.1,0.1
Linear_reg_y,0.06,0.05,0.09,0.1,0.1
Double_reg,0.06,0.05,0.09,0.1,0.1
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.13,0.07,0.07,0.04,0.02
Linear_reg_y_sub,0.13,0.07,0.07,0.04,0.02
Double_reg_sub,0.13,0.07,0.07,0.04,0.02
