,2,4,6,10,25
Cor_kernel,0.0,0.0,0.02,0.1,0.08
Linear_reg_x,0.72,0.9,1.0,0.99,0.99
Linear_reg_y,0.68,0.9,1.0,0.99,0.99
Double_reg,0.69,0.91,1.0,0.99,0.99
double_Cor_kernel,0.0,0.0,0.03,0.04,0.02
Linear_reg_x_sub,0.99,1.0,1.0,1.0,0.85
Linear_reg_y_sub,0.99,1.0,1.0,1.0,0.85
Double_reg_sub,0.99,1.0,1.0,1.0,0.85
