,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.04,0.04
Linear_reg_x,0.06,0.07,0.08,0.12,0.12
Linear_reg_y,0.02,0.06,0.05,0.09,0.09
Double_reg,0.05,0.06,0.06,0.1,0.1
double_Cor_kernel,0.0,0.0,0.01,0.01,0.01
Linear_reg_x_sub,0.21,0.11,0.11,0.08,0.05
Linear_reg_y_sub,0.02,0.07,0.06,0.08,0.05
Double_reg_sub,0.08,0.1,0.08,0.08,0.05
