,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.01
Linear_reg_x,0.09,0.09,0.1,0.11,0.11
Linear_reg_y,0.08,0.09,0.09,0.11,0.11
Double_reg,0.09,0.09,0.09,0.11,0.11
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.06,0.07,0.13,0.11,0.2
Linear_reg_y_sub,0.04,0.04,0.13,0.11,0.2
Double_reg_sub,0.04,0.06,0.13,0.11,0.2
