,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.03
Linear_reg_x,0.14,0.09,0.11,0.16,0.16
Linear_reg_y,0.11,0.06,0.04,0.06,0.06
Double_reg,0.13,0.18,0.26,0.32,0.32
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.14,0.09,0.11,0.16,0.16
Linear_reg_y_sub,0.11,0.06,0.04,0.06,0.06
Double_reg_sub,0.13,0.18,0.26,0.32,0.32
