,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.03,0.04
Linear_reg_x,0.86,0.98,1.0,1.0,1.0
Linear_reg_y,0.0,0.0,0.0,0.33,0.33
Double_reg,0.36,0.71,0.87,0.98,0.98
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.86,0.98,1.0,1.0,1.0
Linear_reg_y_sub,0.0,0.0,0.0,0.33,0.33
Double_reg_sub,0.36,0.71,0.87,0.98,0.98
