,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.04,0.03
Linear_reg_x,0.07,0.06,0.08,0.03,0.03
Linear_reg_y,0.04,0.06,0.08,0.03,0.03
Double_reg,0.04,0.06,0.08,0.03,0.03
double_Cor_kernel,0.0,0.0,0.0,0.02,0.0
Linear_reg_x_sub,0.16,0.06,0.03,0.02,0.04
Linear_reg_y_sub,0.0,0.01,0.02,0.02,0.04
Double_reg_sub,0.02,0.03,0.03,0.02,0.04
