,2,4,6,10,25
Cor_kernel,0.0,0.06,0.06,0.16,0.07
Linear_reg_x,0.75,0.94,1.0,1.0,1.0
Linear_reg_y,0.75,0.94,1.0,1.0,1.0
Double_reg,0.75,0.94,1.0,1.0,1.0
double_Cor_kernel,0.0,0.03,0.04,0.02,0.0
Linear_reg_x_sub,1.0,1.0,0.99,0.98,0.23
Linear_reg_y_sub,1.0,1.0,0.99,0.98,0.23
Double_reg_sub,1.0,1.0,0.99,0.98,0.23
