,2,4,6,10,25
Cor_kernel,0.0,0.0,0.02,0.11,0.1
Linear_reg_x,0.72,0.91,1.0,0.99,0.99
Linear_reg_y,0.7,0.91,1.0,0.99,0.99
Double_reg,0.7,0.92,1.0,0.99,0.99
double_Cor_kernel,0.0,0.01,0.03,0.06,0.0
Linear_reg_x_sub,0.99,1.0,1.0,1.0,0.85
Linear_reg_y_sub,0.99,1.0,1.0,1.0,0.85
Double_reg_sub,0.99,1.0,1.0,1.0,0.85
