,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.02
Linear_reg_x,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,1.0,1.0,1.0,0.84,0.84
Double_reg,1.0,1.0,1.0,1.0,1.0
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,1.0,0.99,0.91,0.51,0.04
Linear_reg_y_sub,0.97,0.71,0.48,0.16,0.04
Double_reg_sub,1.0,0.98,0.89,0.47,0.05
