,2,4,6,10,25
Cor_kernel,0.0,0.0,0.02,0.02,0.09
Linear_reg_x,0.79,0.92,1.0,1.0,1.0
Linear_reg_y,0.73,0.89,0.99,1.0,1.0
Double_reg,0.77,0.9,1.0,1.0,1.0
double_Cor_kernel,0.0,0.0,0.01,0.05,0.01
Linear_reg_x_sub,1.0,1.0,1.0,1.0,0.86
Linear_reg_y_sub,0.99,1.0,1.0,1.0,0.86
Double_reg_sub,1.0,1.0,1.0,1.0,0.86
