,2,4,6,10,25
Cor_kernel,0.0,0.07,0.1,0.18,0.12
Linear_reg_x,0.75,0.94,1.0,1.0,1.0
Linear_reg_y,0.75,0.94,1.0,1.0,1.0
Double_reg,0.75,0.94,1.0,1.0,1.0
double_Cor_kernel,0.0,0.0,0.01,0.0,0.0
Linear_reg_x_sub,0.15,0.44,0.69,0.94,0.94
Linear_reg_y_sub,0.14,0.45,0.7,0.94,0.94
Double_reg_sub,0.14,0.44,0.71,0.94,0.94
