,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.06
Linear_reg_x,0.14,0.14,0.15,0.09,0.09
Linear_reg_y,0.14,0.14,0.15,0.09,0.09
Double_reg,0.14,0.14,0.15,0.09,0.09
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.05,0.12,0.04,0.06,0.05
Linear_reg_y_sub,0.05,0.11,0.04,0.06,0.05
Double_reg_sub,0.05,0.11,0.04,0.06,0.05
