,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.02
Linear_reg_x,0.25,0.27,0.37,0.41,0.41
Linear_reg_y,0.05,0.0,0.01,0.0,0.0
Double_reg,0.13,0.09,0.11,0.08,0.08
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.05,0.13,0.2,0.29,0.29
Linear_reg_y_sub,0.01,0.01,0.0,0.0,0.0
Double_reg_sub,0.04,0.04,0.06,0.09,0.09
