,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.04
Linear_reg_x,0.11,0.1,0.08,0.09,0.09
Linear_reg_y,0.1,0.1,0.08,0.09,0.09
Double_reg,0.11,0.07,0.08,0.06,0.06
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.01,0.01,0.03,0.04,0.04
Linear_reg_y_sub,0.01,0.01,0.03,0.02,0.02
Double_reg_sub,0.01,0.01,0.01,0.01,0.01
