,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.02
Linear_reg_x,0.09,0.14,0.16,0.21,0.21
Linear_reg_y,0.01,0.01,0.01,0.0,0.0
Double_reg,0.05,0.04,0.06,0.07,0.07
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.53,0.28,0.18,0.06,0.02
Linear_reg_y_sub,0.0,0.01,0.01,0.01,0.02
Double_reg_sub,0.07,0.08,0.04,0.03,0.02
