,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.01
Linear_reg_x,0.15,0.19,0.24,0.19,0.19
Linear_reg_y,0.09,0.08,0.1,0.1,0.1
Double_reg,0.12,0.13,0.18,0.14,0.14
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.17,0.14,0.14,0.09,0.03
Linear_reg_y_sub,0.08,0.1,0.07,0.08,0.03
Double_reg_sub,0.13,0.12,0.12,0.09,0.03
