,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.04,0.02
Linear_reg_x,0.05,0.13,0.07,0.15,0.15
Linear_reg_y,0.04,0.1,0.05,0.08,0.08
Double_reg,0.05,0.12,0.05,0.11,0.11
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.25,0.14,0.05,0.07,0.08
Linear_reg_y_sub,0.02,0.04,0.04,0.06,0.07
Double_reg_sub,0.08,0.07,0.04,0.06,0.08
