,2,4,6,10,25
Cor_kernel,0.0,0.0,0.03,0.11,0.09
Linear_reg_x,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,0.23,0.27,0.26,0.15,0.15
Double_reg,0.96,1.0,1.0,1.0,1.0
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,1.0,1.0,1.0,1.0,0.23
Linear_reg_y_sub,0.04,0.65,0.86,0.85,0.2
Double_reg_sub,1.0,1.0,1.0,0.98,0.21
