,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.03,0.06
Linear_reg_x,0.73,0.93,0.98,1.0,1.0
Linear_reg_y,0.3,0.51,0.69,0.73,0.73
Double_reg,0.57,0.82,0.89,0.96,0.96
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,1.0,0.98,0.95,0.87,0.14
Linear_reg_y_sub,0.73,0.88,0.91,0.81,0.14
Double_reg_sub,0.94,0.93,0.94,0.85,0.14
