,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.03,0.08
Linear_reg_x,0.73,0.93,0.98,1.0,1.0
Linear_reg_y,0.3,0.51,0.69,0.73,0.73
Double_reg,0.42,0.73,0.76,0.75,0.75
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.26,0.51,0.7,0.89,0.89
Linear_reg_y_sub,0.09,0.16,0.24,0.47,0.47
Double_reg_sub,0.17,0.29,0.43,0.59,0.59
