,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.0
Linear_reg_x,0.23,0.18,0.19,0.13,0.13
Linear_reg_y,0.21,0.15,0.08,0.09,0.09
Double_reg,0.22,0.17,0.13,0.11,0.11
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.25,0.12,0.15,0.1,0.09
Linear_reg_y_sub,0.04,0.05,0.1,0.08,0.07
Double_reg_sub,0.08,0.09,0.12,0.1,0.08
