,2,4,6,10,25
Cor_kernel,0.0,0.0,0.01,0.06,0.1
Linear_reg_x,0.44,0.68,0.87,0.95,0.95
Linear_reg_y,0.43,0.69,0.87,0.94,0.94
Double_reg,0.43,0.69,0.87,0.95,0.95
double_Cor_kernel,0.0,0.0,0.02,0.04,0.01
Linear_reg_x_sub,0.97,0.94,0.95,0.91,0.59
Linear_reg_y_sub,0.96,0.94,0.95,0.91,0.59
Double_reg_sub,0.97,0.94,0.95,0.91,0.59
