,2,4,6,10,25
Cor_kernel,0.0,0.0,0.04,0.04,0.05
Linear_reg_x,0.08,0.09,0.09,0.12,0.12
Linear_reg_y,0.08,0.09,0.09,0.12,0.12
Double_reg,0.07,0.09,0.09,0.12,0.12
double_Cor_kernel,0.0,0.01,0.01,0.0,0.0
Linear_reg_x_sub,0.06,0.07,0.08,0.08,0.0
Linear_reg_y_sub,0.05,0.07,0.08,0.07,0.0
Double_reg_sub,0.06,0.07,0.08,0.08,0.0
