,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x,0.11,0.11,0.12,0.14,0.14
Linear_reg_y,0.06,0.06,0.06,0.05,0.05
Double_reg,0.08,0.09,0.08,0.09,0.09
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.18,0.1,0.08,0.05,0.0
Linear_reg_y_sub,0.03,0.05,0.03,0.03,0.0
Double_reg_sub,0.09,0.06,0.05,0.03,0.0
