,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.04,0.05
Linear_reg_x,0.06,0.12,0.11,0.09,0.09
Linear_reg_y,0.05,0.11,0.1,0.04,0.04
Double_reg,0.06,0.12,0.12,0.13,0.13
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.0,0.03,0.04,0.07,0.07
Linear_reg_y_sub,0.0,0.02,0.02,0.05,0.05
Double_reg_sub,0.0,0.03,0.02,0.04,0.04
