,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.02,0.04
Linear_reg_x,0.05,0.14,0.06,0.11,0.11
Linear_reg_y,0.04,0.09,0.03,0.06,0.06
Double_reg,0.04,0.11,0.05,0.08,0.08
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.27,0.12,0.1,0.12,0.06
Linear_reg_y_sub,0.01,0.03,0.06,0.05,0.06
Double_reg_sub,0.12,0.05,0.09,0.1,0.06
