,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x,0.06,0.05,0.05,0.06,0.06
Linear_reg_y,0.06,0.04,0.03,0.04,0.04
Double_reg,0.06,0.05,0.03,0.04,0.04
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.04,0.05,0.03,0.06,0.04
Linear_reg_y_sub,0.03,0.05,0.03,0.06,0.04
Double_reg_sub,0.04,0.05,0.03,0.06,0.04
