,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.05
Linear_reg_x,0.12,0.11,0.06,0.18,0.18
Linear_reg_y,0.11,0.03,0.03,0.03,0.03
Double_reg,0.12,0.06,0.09,0.07,0.07
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.12,0.11,0.06,0.18,0.18
Linear_reg_y_sub,0.11,0.03,0.03,0.03,0.03
Double_reg_sub,0.12,0.06,0.09,0.07,0.07
