,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.01,0.02
Linear_reg_x,0.21,0.31,0.37,0.48,0.48
Linear_reg_y,0.01,0.0,0.0,0.0,0.0
Double_reg,0.08,0.11,0.12,0.1,0.1
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,0.72,0.58,0.38,0.22,0.07
Linear_reg_y_sub,0.0,0.0,0.0,0.0,0.04
Double_reg_sub,0.1,0.11,0.08,0.08,0.04
