,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.03,0.05
Linear_reg_x,0.98,1.0,1.0,1.0,1.0
Linear_reg_y,0.51,0.78,0.9,0.97,0.97
Double_reg,0.88,0.99,1.0,1.0,1.0
double_Cor_kernel,0.0,0.0,0.01,0.0,0.0
Linear_reg_x_sub,1.0,1.0,1.0,1.0,0.23
Linear_reg_y_sub,0.95,0.99,0.98,1.0,0.23
Double_reg_sub,1.0,1.0,0.99,1.0,0.23
