,2,4,6,10,25
Cor_kernel,0.0,0.0,0.0,0.0,0.03
Linear_reg_x,0.59,0.89,0.96,0.98,0.98
Linear_reg_y,0.39,0.63,0.81,0.87,0.87
Double_reg,0.53,0.79,0.91,0.94,0.94
double_Cor_kernel,0.0,0.0,0.0,0.0,0.0
Linear_reg_x_sub,1.0,0.98,0.97,0.96,0.59
Linear_reg_y_sub,0.52,0.85,0.9,0.92,0.59
Double_reg_sub,0.97,0.98,0.95,0.95,0.59
